simu_idx,session_idx,Kp,Ki,Kd,lamda
0,0,-0.3933607601028617,0.8196012913772903,-0.3907706288185676,0.9924379650105467
0,1,-0.38664066287044485,0.8143474622800003,-0.389027520440998,0.9925205045391052
0,2,-0.39189820561230926,0.8170981310562101,-0.3910531454253101,0.9919499395160967
0,3,-0.392822268801384,0.818329179351137,-0.3841255340390035,0.9922189219740958
0,4,-0.3885396651803209,0.8151770273351127,-0.3926880532783612,0.9924410772776063
0,5,-0.3937276939137468,0.8230209795944042,-0.3891733570050814,0.9922238623918153
0,6,-0.39370636190095304,0.8175449595227426,-0.38424292005324956,0.9922275871665921
0,7,-0.3925784150605407,0.8191193057740455,-0.3862119166435279,0.9922582050150104
0,8,-0.3938516324592078,0.8222471409628497,-0.393024866242848,0.9919025670964273
0,9,-0.3920968177002043,0.8181828127958237,-0.3893204246635763,0.9923039326807177
1,0,-0.4157299039377232,0.9472202327487433,-0.4862277987232211,0.9909684730480499
1,1,-0.4190777063854294,0.9526400745709775,-0.489736776726553,0.9907398278652259
1,2,-0.4192743193053387,0.9562036825060449,-0.49312682589216766,0.9908914124651357
1,3,-0.41772524914312864,0.9519118782649892,-0.4910570044888794,0.9906632350664638
1,4,-0.42503620729788927,0.9613782349106923,-0.4911021870493486,0.9907598255814096
1,5,-0.4156974775501725,0.9446866569186253,-0.4865365143561333,0.9908867465213872
1,6,-0.42514651505584244,0.9590209085264871,-0.4940788509413546,0.9908886049145553
1,7,-0.4165065539455255,0.9495649564002616,-0.49219930119411526,0.9905083983734257
1,8,-0.4133576389673968,0.9478108165250534,-0.49276137650569324,0.9909365884974307
1,9,-0.42480849632631634,0.9567159839460976,-0.48712208917572986,0.9906567307621904
2,0,-0.3943845852168255,0.9493311221090586,-0.5023576997090857,0.9899105429385548
2,1,-0.4009086996388361,0.9548697455678736,-0.5022539697859338,0.9894546871117905
2,2,-0.4048256475490603,0.9552016562022353,-0.4973162749666144,0.9893616159211238
2,3,-0.3993895099010814,0.9513523448625487,-0.500041628309871,0.9895226999237474
2,4,-0.3962778069342502,0.952156693519563,-0.5017996267207258,0.9897193856537589
2,5,-0.4011096212080366,0.9558173611522991,-0.5050407453420603,0.9895952297851162
2,6,-0.40303620118855094,0.9588499112963825,-0.5052042689907749,0.9894695142893524
2,7,-0.3951572710443412,0.9466090412227407,-0.5002847194069604,0.9893465507509374
2,8,-0.3940326945737821,0.9506283670122332,-0.5066282407830527,0.9898552386830489
2,9,-0.39494510513431574,0.9490062205044586,-0.5044283492849368,0.9894848236551961
3,0,-0.04039983970017066,0.9999414938334091,-0.9999999999999366,0.9849406908216545
3,1,-0.03519926207014844,0.9999999999999616,-0.9999477981750772,0.9852349034651233
3,2,-0.04023249153203664,0.999942113637739,-0.9999999969510796,0.9834054508243515
3,3,-0.03592951487092839,0.9999420470762165,-0.999945325310243,0.9852545372220444
3,4,-0.03957781648838831,0.9999421136899259,-0.9998595158873163,0.985604187111747
3,5,-0.03951115066081238,0.9999414150943146,-0.999999999999993,0.9849474767409079
3,6,-0.03832023688410319,0.9999426868310135,-0.9999999999990518,0.9853258850864032
3,7,-0.03778442881965428,0.9999999999999504,-0.9999591312808114,0.9844667774064471
3,8,-0.15880521482473925,0.9999999999731737,-0.9663725190620657,0.98415279682097
3,9,-0.03551327268231798,0.9999425636280879,-0.9999999978225443,0.9852729467927913
4,0,-0.5299909370339904,0.9999517517606611,-0.3289334361615443,0.9891861643503973
4,1,-0.42189934927126893,0.9606322489136098,-0.4752672213692002,0.9903065598352113
4,2,-0.4277330579244516,0.9666842561373947,-0.47381154325588914,0.9900301158593292
4,3,-0.4175667944040267,0.954151803968598,-0.47800359916335444,0.990141321113153
4,4,-0.42343677945896213,0.9615579776680115,-0.47283325597613496,0.9898034965826503
