simu_idx,session_idx,p_c
0,0,0.00010000000009583822
0,1,0.00010000393268029224
0,2,0.00010000000000005947
0,3,0.00010000393268029224
0,4,0.00010000000000005947
0,5,0.00010000000009592341
0,6,0.00010000000000005947
0,7,0.00010000393268029224
0,8,0.00010000000000005947
0,9,0.00010000000000005947
1,0,0.00010000000000005947
1,1,0.00010000000009535591
1,2,0.00010000000000005947
1,3,0.00010000393268029224
1,4,0.00010000393268029224
1,5,0.00010000000000005947
1,6,0.0001594896545205713
1,7,0.00010000393268029224
1,8,0.00010000000009592341
1,9,0.00010000000009538621
2,0,0.00015578489890187645
2,1,0.00015258084821530348
2,2,0.0001607976372485342
2,3,0.00015414424873214804
2,4,0.00015597344511085416
2,5,0.000158644731300137
2,6,0.00013976556644745025
2,7,0.00016111019496924375
2,8,0.00013341628597483265
2,9,0.0001429067305598523
3,0,0.0007187613486387939
3,1,0.0009632002817723029
3,2,0.0005493872683280268
3,3,0.0008426299288351037
3,4,0.0005698403529153678
3,5,0.0007597503785280791
3,6,0.0006594509978535837
3,7,0.0005650859327202798
3,8,0.0008382660657943456
3,9,0.0008681512987783517
4,0,0.00010000393268029224
4,1,0.00010000393268029224
4,2,0.00010000000000005947
4,3,0.00010000000009534363
4,4,0.00010000000000005947
4,5,0.00010000000009538621
4,6,0.00010000393268029224
4,7,0.00010000393268029224
4,8,0.0001000000000957587
4,9,0.00010000000009538589
5,0,0.0043861821190928595
5,1,0.0053216639006968365
5,2,0.004214513018459563
5,3,0.006024258940397948
5,4,0.005349477043746268
5,5,0.005727838899072344
5,6,0.0046219963667032795
5,7,0.004878952321878574
5,8,0.004583585962945283
5,9,0.005861171632926684
6,0,0.00010000393268029224
6,1,0.00010000000000005947
6,2,0.00010000000009591555
6,3,0.00010000000000005947
6,4,0.00010000000009671279
6,5,0.00010000000000005947
6,6,0.00010000393268029224
6,7,0.00010000000000005947
6,8,0.00010000393268029224
6,9,0.00010000393268029224
7,0,0.00010000393268029224
7,1,0.00010000393268029224
7,2,0.00010000393268029224
7,3,0.00010752955900849586
7,4,0.00010000393268029224
7,5,0.00012611677215315214
7,6,0.00010000393268029224
7,7,0.00013533722269680554
7,8,0.00010000393268029224
7,9,0.0001231802917487885
8,0,0.00010000000000005947
8,1,0.00010000393268029224
8,2,0.00010000393268029224
8,3,0.00010000000000005947
8,4,0.00010000000009592341
8,5,0.00010000393268029224
8,6,0.00010000393268029224
8,7,0.00010000000000005947
8,8,0.00010000000000005947
8,9,0.00010000000000005947
9,0,0.00010000393268029224
9,1,0.00010000000000005947
9,2,0.00010000000000005947
9,3,0.00010000000000005947
9,4,0.00010000393268029224
