simu_idx,session_idx,lr
0,0,0.3508085198352111
0,1,0.351265466329448
0,2,0.35209826527042326
0,3,0.3489025777166387
0,4,0.351485691291393
0,5,0.351874106635832
0,6,0.3510254887226318
0,7,0.3520090037571764
0,8,0.35640275751062955
0,9,0.3508137693182008
1,0,0.3556463184415466
1,1,0.35333694450950004
1,2,0.354331229559971
1,3,0.35500844457038533
1,4,0.3531340248333439
1,5,0.3553077743031698
1,6,0.3552735669961636
1,7,0.35552749318377813
1,8,0.35396431019323304
1,9,0.3548667629322303
2,0,0.3481869710058242
2,1,0.3543056746537886
2,2,0.3547325808257881
2,3,0.35135643722125
2,4,0.34973540873478737
2,5,0.3521052582615978
2,6,0.3474796211650774
2,7,0.35057183194029234
2,8,0.35054626662643773
2,9,0.3517187831626332
3,0,0.3601342157650411
3,1,0.36011012296906525
3,2,0.3609938249814225
3,3,0.3598918549800078
3,4,0.36073052358143015
3,5,0.35989540985189306
3,6,0.35985554324534413
3,7,0.3611532875427496
3,8,0.3592080976175132
3,9,0.3594210689662737
4,0,0.13697905371288277
4,1,0.14010273576909438
4,2,0.13987155951815552
4,3,0.14132046653374564
4,4,0.13946200265614012
4,5,0.13906628451963762
4,6,0.13960359773670283
4,7,0.13959976108077016
4,8,0.14008656682982923
4,9,0.13721660184334145
5,0,0.34936075403650513
5,1,0.3482800891768506
5,2,0.35048842683613174
5,3,0.34990747868097444
5,4,0.34687716180260747
5,5,0.3495230138900111
5,6,0.34916565642156294
5,7,0.34614711332047216
5,8,0.3482920657951781
5,9,0.3468936693720661
6,0,0.36022140152276966
6,1,0.36147761481712
6,2,0.35886082107073813
6,3,0.3593303194832956
6,4,0.3616138302443222
6,5,0.3610868978515845
6,6,0.36212655304669533
6,7,0.3612748339705307
6,8,0.3605200870376639
6,9,0.3605887233969293
7,0,0.34192810769049403
7,1,0.34100651807181553
7,2,0.33912865495650907
7,3,0.33828348738080893
7,4,0.3349061325823153
7,5,0.3400333197235354
7,6,0.3403808696410112
7,7,0.3407658480481826
7,8,0.34302901270834896
7,9,0.3397070080198649
8,0,0.33886013603822107
8,1,0.3402430230105336
8,2,0.340968373813836
8,3,0.3425747631447654
8,4,0.33808792640158253
8,5,0.34489423739655994
8,6,0.34238679508787234
8,7,0.3418096212102896
8,8,0.33920789678737046
8,9,0.33865528955568136
9,0,0.34788924329223725
9,1,0.34294631158297273
9,2,0.3474102706325178
9,3,0.34641622587284476
9,4,0.34830922887505683
9,5,0.3440699983819027
9,6,0.3455767170150574
9,7,0.3477153207538756
9,8,0.3478374295065072
9,9,0.3456557344087441
10,0,0.3341262008333807
10,1,0.33355999560989913
10,2,0.33468000413055393
10,3,0.33370731076508975
10,4,0.3340292563737814
10,5,0.3337037315518193
10,6,0.33372310706781216
10,7,0.33398446353909045
10,8,0.3337626256534839
10,9,0.3341355880355553
11,0,0.2776993370834503
11,1,0.27737796045032576
11,2,0.27822767724577707
11,3,0.2772827482573891
11,4,0.2775915460446593
11,5,0.2770013388724234
11,6,0.27681606046170704
11,7,0.2780512257732332
11,8,0.2788465394032013
11,9,0.27702051039132247
12,0,0.22326429952757207
12,1,0.22231733098676665
12,2,0.22060611965497035
12,3,0.22171405166474975
12,4,0.22032835881278348
12,5,0.22212817577594168
12,6,0.22200212457685212
12,7,0.2230970988547974
12,8,0.2210817045422604
12,9,0.22237125515723655
13,0,0.355245437517116
13,1,0.3558811770496997
13,2,0.35600410595948234
13,3,0.3556750276250361
13,4,0.35528539707527895
13,5,0.35516628667010114
13,6,0.355892509945833
13,7,0.3561645896858272
13,8,0.3555732674568402
13,9,0.3561169882896487
14,0,0.3589012747806585
14,1,0.35658966859652563
14,2,0.3586271599264635
14,3,0.35790863697952036
14,4,0.35913014969948215
14,5,0.35685005224513644
14,6,0.3595776262790627
