simu_idx,session_idx,lr
0,0,0.04212342781117855
0,1,0.042800115874952124
0,2,0.042311624856996195
0,3,0.03995076354081873
0,4,0.041871300380314676
0,5,0.04207733762027689
0,6,0.041572187358679284
0,7,0.0419283565548146
0,8,0.041996618141996664
0,9,0.042340050322161676
1,0,0.22143503630273523
1,1,0.21828408683470668
1,2,0.21650117291721502
1,3,0.21262102165690835
1,4,0.21913287235385537
1,5,0.21912431096756071
1,6,0.22228998714841314
1,7,0.22166705306137524
1,8,0.22153658187276132
1,9,0.22180438020552198
2,0,0.2595773815295176
2,1,0.2607971736569993
2,2,0.2563257956166991
2,3,0.2570512539706351
2,4,0.2565688117728891
2,5,0.2651025878374968
2,6,0.25572145883083813
2,7,0.2526230976249069
2,8,0.2619118604622955
2,9,0.2606203223521443
3,0,0.17492859882780484
3,1,0.16960920244100605
3,2,0.16671361178661975
3,3,0.16930607569014006
3,4,0.16722832411196994
3,5,0.17219657373418654
3,6,0.1732631595966896
3,7,0.1725235502836364
3,8,0.17276675782215195
3,9,0.17287087648367183
4,0,0.03845314635866618
4,1,0.03813724061748232
4,2,0.038891510409599823
4,3,0.03843761449539441
4,4,0.03753757969370838
4,5,0.0386698602238553
4,6,0.03899181861239964
4,7,0.03870425255083332
4,8,0.038579756635916215
4,9,0.037201879980791414
5,0,0.3327391268357115
5,1,0.32493180985816583
5,2,0.3316378586114666
5,3,0.3255430355872902
5,4,0.33355392498904485
5,5,0.329872577720721
5,6,0.3336759767317869
5,7,0.33532150365835167
5,8,0.3243588951588416
5,9,0.3302290889386817
6,0,0.2502133063678461
6,1,0.24627171547153986
6,2,0.25821696006392675
6,3,0.25602631849060176
6,4,0.25280559440264344
6,5,0.2533319463117939
6,6,0.25309264436484813
6,7,0.25065562828087606
6,8,0.24836916361507552
6,9,0.2535690103397705
7,0,0.27284603977353655
7,1,0.2731364461040616
7,2,0.27892327674476297
7,3,0.28151047739584767
7,4,0.2714158154983644
7,5,0.27805877864482587
7,6,0.2799013483801074
7,7,0.2719324005751386
7,8,0.275030005902208
7,9,0.28139452717428975
8,0,0.0830069826414187
8,1,0.08302492473885574
8,2,0.08171953049014986
8,3,0.08030125491828868
8,4,0.08198042655750681
8,5,0.0818414243496628
8,6,0.0825947003816786
8,7,0.08102163697541392
8,8,0.08096070222504419
8,9,0.08255922121683773
9,0,0.34504440698888555
9,1,0.3500227697386391
9,2,0.340928461550515
9,3,0.3389514066559845
9,4,0.3416637828800858
9,5,0.3492582400401635
9,6,0.34339266564982057
9,7,0.3418518803662892
9,8,0.34644180231665533
9,9,0.34535118980825874
10,0,0.3545834585804724
10,1,0.35670072820196363
10,2,0.34508215210184146
10,3,0.3494950271736709
10,4,0.3518102681267087
10,5,0.3430884232757444
10,6,0.3383685300408615
10,7,0.34198807227663547
10,8,0.3456300366298928
10,9,0.34245239269442346
11,0,0.06929074613987389
11,1,0.06867669329804268
11,2,0.06848498522920984
11,3,0.06863374019250099
11,4,0.06722453304157527
11,5,0.07007331296338706
11,6,0.06980222741348151
11,7,0.06985871605132543
11,8,0.06971628106130989
11,9,0.06956771633698884
12,0,0.2520726927270672
12,1,0.24947385135864011
12,2,0.24915815056879367
12,3,0.24842101251334034
12,4,0.2469590043681905
12,5,0.2531499804696387
12,6,0.25101433850746857
12,7,0.2486470089477423
12,8,0.25179413294514813
12,9,0.24562098724928114
13,0,0.1619907244512361
13,1,0.1623431309589496
13,2,0.16448720829901115
13,3,0.16499564857997542
13,4,0.16550991618669852
13,5,0.15930307309642297
13,6,0.16528869537322202
13,7,0.16464099081751926
13,8,0.16586379145115163
13,9,0.16195252757445058
14,0,0.23425056226328886
14,1,0.2323967503650373
14,2,0.23746622004487486
14,3,0.232265137584048
14,4,0.22574897422961607
14,5,0.22821536840967327
14,6,0.22932104406962006
14,7,0.22523656808707673
14,8,0.23506039651002675
14,9,0.2325130131460688
15,0,0.08296518910862721
15,1,0.08072029797136114
15,2,0.0803910116659744
15,3,0.081070282341438
15,4,0.08048305260573807
15,5,0.08129540053221447
15,6,0.08120164139835083
15,7,0.08036187933619016
15,8,0.07807294294164131
15,9,0.08139427210179147
16,0,0.12403820350433216
16,1,0.12368126658207713
16,2,0.12357819994712672
16,3,0.12330789292960288
16,4,0.120703017007885
16,5,0.12441226854038674
16,6,0.12390449758704998
16,7,0.12368591379177309
16,8,0.12412703326285383
16,9,0.12367372236455856
17,0,0.34722304330344933
17,1,0.3432094336572545
17,2,0.34396083016674556
17,3,0.34854981069848673
17,4,0.35303363458886217
17,5,0.3448714136312705
17,6,0.34582818555925865
17,7,0.34518548126761955
17,8,0.3471056661762573
17,9,0.34520829091834504
18,0,0.37179757324309465
18,1,0.38070064596674746
18,2,0.375223147311291
18,3,0.3768573319881772
18,4,0.37248093070522514
18,5,0.37212077758635115
18,6,0.3791581074021278
18,7,0.36913440198485503
18,8,0.3786197650256489
18,9,0.36836552750706963
19,0,0.4039978211954794
19,1,0.41249503547336297
19,2,0.3975093960694338
19,3,0.4081649900749388
19,4,0.40896418411633
19,5,0.4001191568210857
19,6,0.4050736748038505
19,7,0.4122915523053724
19,8,0.3998260976773244
19,9,0.408303938168814
20,0,0.3432320741987758
20,1,0.3429709659021587
20,2,0.3420951009940319
20,3,0.34961490182476546
20,4,0.34424251910147036
20,5,0.3489441961707491
20,6,0.34221802240042254
20,7,0.3459110067986589
20,8,0.3472851532157071
20,9,0.3449400711304978
21,0,0.12712857991625423
21,1,0.12796496565770477
21,2,0.1264048056345878
21,3,0.12765786478272115
21,4,0.12997530692233453
21,5,0.12859033480267199
21,6,0.12955025591549776
21,7,0.12951068172334979
21,8,0.12857295714618588
21,9,0.13006009646107008
22,0,0.38046895095216793
22,1,0.3877065919842126
22,2,0.3878288152403431
22,3,0.4027268120170635
22,4,0.3886711599436133
22,5,0.3927730716642323
22,6,0.3939069115928322
22,7,0.3911691086122168
22,8,0.39560845236667347
22,9,0.3914290630239424
23,0,0.044544042427880085
23,1,0.04345418306484668
23,2,0.04415158910346841
23,3,0.04436934067023222
23,4,0.045016577321284966
23,5,0.044589624340300296
23,6,0.04530633772880496
23,7,0.04478253913637747
23,8,0.044478680505492904
23,9,0.04469217368921214
24,0,0.02322843030351672
24,1,0.02365863748057568
24,2,0.02322239170990072
24,3,0.023542858756151218
24,4,0.023304412138463924
24,5,0.023173944831963292
24,6,0.02360430023359102
24,7,0.023534868353049493
24,8,0.02321429898531776
24,9,0.02370547019270027
25,0,0.1089853969283718
25,1,0.11124998702409584
25,2,0.10894005725111909
25,3,0.11126016601681889
25,4,0.11038515326441449
25,5,0.11261409028747647
25,6,0.11175297629433198
25,7,0.10941285488868566
25,8,0.11020749471880209
25,9,0.11189384108508668
26,0,0.08922920330292296
26,1,0.09082856386406567
26,2,0.09115681008421725
26,3,0.09152443626077042
26,4,0.09009212948028676
26,5,0.08969612663307266
26,6,0.09000737738264651
26,7,0.08946547120637298
26,8,0.08938125516828072
26,9,0.09037303471341072
27,0,0.40777719833070347
27,1,0.3963656253667804
27,2,0.41509711054210435
27,3,0.404902027339148
27,4,0.4148039928679181
27,5,0.41097234580362224
27,6,0.4112902838875712
27,7,0.4091937702312622
27,8,0.4065931552072936
27,9,0.4070845216893412
28,0,0.31055935180102756
28,1,0.3084659880000408
28,2,0.3109954142010992
28,3,0.3104331765988575
28,4,0.3146339433809427
28,5,0.3070849153812727
28,6,0.3123997489348266
28,7,0.3126023652225966
28,8,0.31072229747384555
28,9,0.3149893043594741
29,0,0.09370563515466285
29,1,0.0917127499283834
29,2,0.09248481245905515
29,3,0.09333663076494744
29,4,0.09354196133275543
29,5,0.09305001224115375
29,6,0.093410818734993
29,7,0.09184522202090183
29,8,0.09356338355591837
29,9,0.09119423826564783
30,0,0.02281034319224006
30,1,0.022422321719552676
30,2,0.02253728850651786
30,3,0.022836487342036294
30,4,0.02271937709789727
30,5,0.022209780667696764
30,6,0.022426322504799406
30,7,0.022346359055442272
30,8,0.022897417973422575
30,9,0.02260873234627315
31,0,0.04353835385756731
31,1,0.04278726853221834
31,2,0.04357891497214812
31,3,0.04343234990902194
31,4,0.04320949015163789
31,5,0.04288897188280056
31,6,0.043296530426517536
31,7,0.04307693952290723
31,8,0.043246301095923485
31,9,0.04264394809141515
32,0,0.4147938964652916
32,1,0.41694334373670305
32,2,0.41665451241144913
32,3,0.42626326311804563
32,4,0.4232139931465304
32,5,0.4126080197847379
32,6,0.4142173464076802
32,7,0.4104803297821178
32,8,0.41206278245870853
32,9,0.4103870478960187
33,0,0.040345567663816195
33,1,0.03995299370995792
33,2,0.03904736783946317
33,3,0.039966179280675196
33,4,0.04037160781214635
33,5,0.03982905582792535
33,6,0.039877772632561176
33,7,0.04004396524990418
33,8,0.03953798742982305
33,9,0.03956333991053579
34,0,0.13384969647172984
34,1,0.12857340304751708
34,2,0.12946292357023614
34,3,0.13080115266869405
34,4,0.13129773059547215
34,5,0.1312493221921149
34,6,0.1311295515514321
34,7,0.13406562502537175
34,8,0.13106559642169452
34,9,0.1302714221818367
35,0,0.08014479647976114
35,1,0.08009414711581658
35,2,0.07940187944901399
35,3,0.08049282335736925
35,4,0.07961982953352235
35,5,0.08053991317209334
35,6,0.08136088689363306
35,7,0.07974762577658197
35,8,0.07944959164021025
35,9,0.08160957020546028
36,0,0.0818839435648103
36,1,0.07965541799537461
36,2,0.08415502276407975
36,3,0.08247691115481627
36,4,0.08239091688685887
36,5,0.08193368453634395
36,6,0.08246669854482074
36,7,0.0820679542364424
36,8,0.0829138282230547
36,9,0.08135462430472114
37,0,0.29518819304360744
37,1,0.2963856013639836
37,2,0.29965776121296545
37,3,0.29815466908898736
37,4,0.3004443403076683
37,5,0.29970427954560763
37,6,0.2935388320371138
37,7,0.30090354880439785
37,8,0.2910228976826895
37,9,0.2913988567619471
38,0,0.2035006390741629
38,1,0.20922318040905855
38,2,0.21198506182495727
38,3,0.20758214247301232
38,4,0.20465117065796476
38,5,0.2125710741860073
38,6,0.20939405641280323
38,7,0.20960542625930287
38,8,0.2137777710508668
38,9,0.2140286083830173
39,0,0.07816241171778694
39,1,0.0770856492720905
39,2,0.07904831313506672
39,3,0.07425863235595
39,4,0.07764070742194913
39,5,0.076436987946134
39,6,0.07812531240186525
39,7,0.0773786533274558
39,8,0.07684922266299138
39,9,0.07854375653507356
40,0,0.01557898655345772
40,1,0.015683268244354613
40,2,0.015987273027899814
40,3,0.015699151867951223
40,4,0.015623799407251705
40,5,0.015682438450978945
40,6,0.01601099103944549
40,7,0.015589380396087406
40,8,0.015971371151107475
40,9,0.015904992164155973
41,0,0.4148663029762874
41,1,0.41847532345954924
41,2,0.4167215690054455
41,3,0.41005852551432465
41,4,0.4093198545395719
41,5,0.412799847935796
41,6,0.414999160718766
41,7,0.40698215952901046
41,8,0.4161956960955639
41,9,0.412279945581359
42,0,0.03394938880191624
42,1,0.03418457631484043
42,2,0.03443367874563239
42,3,0.03431697624068611
42,4,0.03436430092551788
42,5,0.03419773975609051
42,6,0.033369476047801425
42,7,0.034124731117248494
42,8,0.03398282602311125
42,9,0.03426553653606403
