simu_idx,session_idx,lr
0,0,0.4690388426610867
0,1,0.4682825761413674
0,2,0.4668161333613425
0,3,0.4700315361657915
0,4,0.4714665068970776
0,5,0.4681814004388349
0,6,0.470098077582733
0,7,0.46990038298705966
0,8,0.47066233201263513
0,9,0.4761144946536127
1,0,0.5746319106136408
1,1,0.5737728643619122
1,2,0.573911671298797
1,3,0.5753913040584385
1,4,0.5709103407908248
1,5,0.5745198717494823
1,6,0.573265390203041
1,7,0.573247168597256
1,8,0.573404931574515
1,9,0.5746365041718767
2,0,0.3428896674169141
2,1,0.3462877628133729
2,2,0.3396463987430691
2,3,0.34369376375246974
2,4,0.3367456715918733
2,5,0.3464980435044334
2,6,0.3337454731401159
2,7,0.33747121679087083
2,8,0.34524580882706946
2,9,0.33628734689565115
3,0,0.5562687864760303
3,1,0.5573998788628339
3,2,0.5564955397161362
3,3,0.5556589026873422
3,4,0.5590567796508431
3,5,0.5579930848159237
3,6,0.5590658614891922
3,7,0.5542090822967964
3,8,0.5589102693291823
3,9,0.5600914459580036
4,0,0.4546535834973162
4,1,0.45681133827749887
4,2,0.46606133315498266
4,3,0.4640472871757869
4,4,0.462532114843947
4,5,0.4604110240211702
4,6,0.4642725118025422
4,7,0.46409259454919866
4,8,0.4632086273435
4,9,0.46671264693015396
5,0,0.5128413137498709
5,1,0.5069242713812958
5,2,0.5086606117607863
5,3,0.5070553255090388
5,4,0.5065099072511293
5,5,0.5035901972255329
5,6,0.5104729754063585
5,7,0.5081075137043967
5,8,0.5106322697538707
5,9,0.5104128390600727
6,0,0.460310552324577
6,1,0.45934293608380516
6,2,0.45633777938864734
6,3,0.45067829397162423
6,4,0.4585840224472425
6,5,0.45687122459286744
6,6,0.453070407166041
6,7,0.4569566604569883
6,8,0.4607460029587527
6,9,0.4569597820049321
7,0,0.4223754551989464
7,1,0.4300028857504989
7,2,0.4198203880122018
7,3,0.4283526125611094
7,4,0.43076232311197077
7,5,0.42406999629266434
7,6,0.4226285023493118
7,7,0.4260408654640305
7,8,0.4255245601937488
7,9,0.4226688680107023
8,0,0.6575392805522886
8,1,0.6595826822210226
8,2,0.6583799880269088
8,3,0.6597290874041855
8,4,0.6585063702010903
8,5,0.6582139906343727
8,6,0.6593649333339452
8,7,0.6596901369289433
8,8,0.6595885439605994
8,9,0.6576674330585286
9,0,0.434593619489155
9,1,0.43026018613853717
9,2,0.43437976471140666
9,3,0.43299620357536756
9,4,0.43158501228851204
9,5,0.4295928355263375
9,6,0.4323653355236804
9,7,0.423970686730316
9,8,0.4272653856040571
9,9,0.4302934919893939
10,0,0.4928287266921756
10,1,0.4928977147900729
10,2,0.49424145565126676
10,3,0.49272780885538825
10,4,0.4955285112012266
10,5,0.4952687109160276
10,6,0.496589268894733
10,7,0.4924022582634113
10,8,0.4950347515568847
10,9,0.4922853984844615
11,0,0.6295474699806379
11,1,0.6304721830518613
11,2,0.6311387283341251
11,3,0.6304382433688586
11,4,0.6294296525898612
11,5,0.6322697359018208
11,6,0.6309016788278052
11,7,0.631464809285538
11,8,0.6311097384335765
11,9,0.6305181469386979
12,0,0.5274554151766746
12,1,0.5267846803759104
12,2,0.5267729907995272
12,3,0.528381867092832
12,4,0.5281441842248863
12,5,0.5297655088389568
12,6,0.5268228972030443
12,7,0.5293972649852512
12,8,0.5287649064186705
12,9,0.5313962729783709
13,0,0.4867217056868773
13,1,0.49010677735584035
13,2,0.4868771516022672
13,3,0.49205657223678684
13,4,0.4912114755238034
13,5,0.4880452404172081
13,6,0.4847059420757114
13,7,0.49066627701592747
13,8,0.4917832561411931
13,9,0.4882974157505733
14,0,0.5973993100714419
14,1,0.5969138729248009
14,2,0.5991302440373641
14,3,0.5984530046406594
14,4,0.597608349730952
14,5,0.6004119359469815
14,6,0.5979120335978046
14,7,0.5987617162951837
14,8,0.5998890397678701
14,9,0.5984722848284373
15,0,0.4326460745245732
15,1,0.42783367661936783
15,2,0.42452841411896486
15,3,0.4286944904442007
15,4,0.42768677757125007
15,5,0.4244507150663231
15,6,0.42587888617362835
15,7,0.4276402602062221
15,8,0.4210069875539005
15,9,0.4310787149195109
16,0,0.6548595776088287
16,1,0.6564036936351895
16,2,0.6557898948225406
16,3,0.6566944596190707
16,4,0.6550268856262768
16,5,0.656055192019957
16,6,0.6561757684538538
16,7,0.6552113431532945
16,8,0.6548746860888279
16,9,0.656729731666681
17,0,0.5518920673049557
17,1,0.5512164298808947
17,2,0.5504517047533419
17,3,0.5510950932005496
17,4,0.552911752523921
17,5,0.5518943913318173
17,6,0.5522235144274416
17,7,0.5535285289609414
17,8,0.5514431618229703
17,9,0.5508322769344416
18,0,0.6167938302989836
18,1,0.6159530176909438
18,2,0.6181903380744774
18,3,0.6170196183111117
18,4,0.6148806159425062
18,5,0.617401030913861
18,6,0.6157097066493211
18,7,0.6160930330857995
18,8,0.6165832815894201
18,9,0.6152898066423264
19,0,0.4332323439975173
19,1,0.4344945111616046
19,2,0.44123815073321715
19,3,0.4352275421904963
19,4,0.42712906024142405
19,5,0.43327329152745325
19,6,0.43800966371525774
19,7,0.42849579745333705
19,8,0.43095581474030453
19,9,0.43590782898139613
20,0,0.45805188532655366
20,1,0.4585572087952631
20,2,0.45795783740149376
20,3,0.460518211041135
20,4,0.4637015360111282
20,5,0.46199309238613506
20,6,0.4619139595295764
20,7,0.4565525039362348
20,8,0.4598364389254238
20,9,0.4594441581059769
21,0,0.5983303288364935
21,1,0.5974408970643103
21,2,0.5971760012071773
21,3,0.5974016526692401
21,4,0.5969403441238242
21,5,0.5964868469196407
21,6,0.5973113514696529
21,7,0.597135202904841
21,8,0.5966846897962081
21,9,0.5983950942256321
22,0,0.5207564286551062
22,1,0.5163988816478746
22,2,0.5184303206664985
22,3,0.5218227103664419
22,4,0.5177595917932258
22,5,0.5201254506654539
22,6,0.5233569175361865
22,7,0.5240458113898762
22,8,0.5179167592069804
22,9,0.5207421158904728
23,0,0.46769238483075276
23,1,0.47164648316956403
23,2,0.4685471215158486
23,3,0.46799577385076735
23,4,0.4729912017156489
23,5,0.4684136833923305
23,6,0.4683641113396758
23,7,0.46845970362249906
23,8,0.46549762632775116
23,9,0.4681044263566754
24,0,0.41307200970076297
24,1,0.4092848936053514
24,2,0.4138853925375559
24,3,0.4124888848471556
24,4,0.41612359150769884
24,5,0.4121778047861666
24,6,0.41269175600424796
24,7,0.4181326177996784
24,8,0.4121844995598301
24,9,0.40555608192629694
25,0,0.6457675140010679
25,1,0.6451331793972083
25,2,0.6448209936109831
25,3,0.6465559425127974
25,4,0.6457400091133803
25,5,0.646968806428683
25,6,0.6459246074137952
25,7,0.6468993892088923
25,8,0.6469189770784047
25,9,0.64626679823275
26,0,0.3960685865618225
26,1,0.4089952800523544
26,2,0.409270368992131
26,3,0.39927060574208656
26,4,0.3976650659000655
26,5,0.4055738627616859
26,6,0.3962159027890603
26,7,0.4007676558569927
26,8,0.4017289337293123
26,9,0.40275094703883746
27,0,0.4773707020381995
27,1,0.4736473179934227
27,2,0.4776650983940887
27,3,0.47398981032337995
27,4,0.47138235553959235
27,5,0.4761963206448313
27,6,0.47586605022897016
27,7,0.4739589908927705
27,8,0.4789770371248409
27,9,0.47426055157585006
28,0,0.3950261843627785
28,1,0.4077473608600645
28,2,0.4046882411845194
28,3,0.39065982680517825
28,4,0.4034863818094527
28,5,0.40285230547819245
28,6,0.4013773415972707
28,7,0.39870808710750955
28,8,0.3950080746008408
28,9,0.4069047433568707
29,0,0.6314609053459426
29,1,0.632697028606752
29,2,0.6319503905273551
29,3,0.6310865803046567
29,4,0.6331660311562334
29,5,0.6294067586510871
29,6,0.6313021069631342
29,7,0.6300257746130359
29,8,0.630903931689466
29,9,0.6330992044389492
30,0,0.41815954156363255
30,1,0.4262380954810292
30,2,0.42345966399740403
30,3,0.4186934778727762
30,4,0.41983864620075906
30,5,0.42605141625634657
30,6,0.42385367641589095
30,7,0.42232829202419264
30,8,0.42406789987062915
30,9,0.4271803566149707
31,0,0.5476489422588806
31,1,0.5456404511868974
31,2,0.5486752022746405
31,3,0.5491229641790777
31,4,0.5494752040527574
31,5,0.5483487123730885
31,6,0.5486123981124834
31,7,0.5497321023537522
31,8,0.5508170432866354
31,9,0.5488036058582774
32,0,0.36908474743203795
32,1,0.3769387150006399
32,2,0.38283447824185596
32,3,0.3757165414830728
32,4,0.37607365099261836
32,5,0.3769082070277061
32,6,0.38699966923005213
32,7,0.37482245392999713
32,8,0.3766173590253105
32,9,0.3833149337909544
33,0,0.4493935086552229
33,1,0.44026070567965864
33,2,0.4429243600877811
33,3,0.44105024149490024
33,4,0.4407412686505126
33,5,0.4446798489353364
33,6,0.4412540763727688
33,7,0.44845645897449904
33,8,0.44291856193492396
33,9,0.4405999710327695
34,0,0.45189506195701096
34,1,0.44094551814049077
34,2,0.4447004711960029
34,3,0.4443566787584897
34,4,0.44486230370145474
