T1,T2
0.18681462137667917,5.835793681016158
1.2706433795465693,11.967062889300708
0.7701552232290434,13.964875275727296
0.7747605582080184,12.361105325376352
0.6258262886057507,4.722168608927438
0.4683552285833324,14.78498119085337
1.1253847492103373,7.639994632528365
0.4781280336326078,12.361126282125538
0.4798220729587028,4.72215828269664
1.3267838856378185,10.987434056631056
1.009558196395489,5.147889130752143
0.5059963102416959,9.39602461749263
0.4786470823927244,6.093197229822036
1.6375944802823503,15.278881681787384
0.795500223755573,3.981955965993948
0.24468229389776877,9.490968908160998
0.08078031930636359,1.6168808050754893
1.2087652311008252,4.322172156606128
1.0362743522019606,12.36112134663858
1.1573817795272021,9.907149483660335
0.9305793381693638,12.361103083417776
0.4443785663224939,7.640000699914149
0.9377579081406844,2.2300594570043257
0.6852557057377567,7.334987265816495
0.24731397566049218,5.633697464884224
0.99930439923902,11.786742278616337
0.8898639130618234,7.640002417323732
1.592041372740718,2.0591961466388433
1.2564187757644971,12.361099161888532
1.3326655882865306,12.735312809303924
0.47951704065367995,12.36112056471453
0.18971382218845795,12.361127192282625
0.42005231536049414,3.5190961468140385
1.1637048121905695,15.58317916866483
0.3415791913950041,7.643448861704036
1.254434531057033,11.97234981198297
0.49542555670827254,7.6399828818472795
0.7504503797022459,10.717047485047177
1.120309797917182,10.031185574468951
1.567377236939577,12.361061736764828
0.12226482431156044,9.339176283924703
1.2399488312581,12.361122748108803
0.6619580813649756,12.36112134663858
0.8203219338763506,9.48109367600874
0.11191397259554409,2.4934666844353783
1.524694528232295,4.033364348188656
1.2397389029157788,12.361121346638582
0.9347802888961427,6.391590980771898
1.2377686570797197,13.988457974076994
1.1188265488398776,7.415336418408733
0.3117591142648321,7.639995543279661
1.4067562414246781,14.276532663832187
0.7666701774890524,15.247875230221425
0.7135601922997367,4.019333953094957
0.2763831747632347,13.585364157850076
0.2099852610618463,2.2133575173562376
1.344928882554177,9.443306569666023
1.2394161852836743,7.639979147342329
0.15738524423161052,15.222088626780147
1.2050026910074334,11.089171191477922
0.84171423642116,15.278918724236231
1.2951057232363121,15.278936123611139
1.1436937846884032,5.570326253689605
0.2278308430518171,16.021002060765973
1.109574381544191,6.9913950389254085
0.4201564812719461,8.343696419867872
0.4200884982364201,12.370453300195257
1.5387173796262934,7.640004512955901
0.18810040530705152,14.853232684803228
1.2522273725789843,16.94322782795318
1.4987588438875625,15.278936123611139
1.21483797249544,7.63997352445819
0.1896453280552487,14.164430051684317
1.3340183336049247,12.36110493530545
1.1941194363768057,6.525481243762856
1.3762978716324792,12.36112134663858
1.7096977585310607,15.27891819755788
0.8406330814230412,7.639976083974777
1.0770616891260827,12.361110695064587
0.4604682026795436,14.9360973531795
1.066129402607869,16.17025295373211
1.150491596661094,7.639975848223754
0.9976128577288137,4.459083893336729
0.13879562160691217,10.516529979803332
0.7166058334140023,9.440000697993465
0.30374133420955973,7.5959914742504795
0.7538990847300202,17.082244828656876
0.49451286102237896,4.659500850651382
0.07340960793821187,14.069254168515192
1.4988254390439177,7.639993180401034
0.25126104705856156,0.8489616073236431
1.0704862600846645,9.801650212045308
0.19285689091982222,7.639973528542926
1.4992430054693366,0.9529432373122635
0.12203980434798355,14.164426540934741
1.253909859327678,12.36112134663858
0.47551513438382065,3.210367755938358
0.6825396216490259,7.090461753598459
1.0056833494801118,5.226110776098016
1.3174069548293976,7.214294425812375
1.113475434856818,2.164709732359721
1.182459726612251,14.097718232902052
0.4197961247136458,15.278912259087695
0.027385348574738323,5.518511696605052
0.6023439290073782,7.639987369602792
0.7900814555207801,7.639997173072194
0.05207572437846371,6.602015579770934
1.2398876185360157,7.638494364317129
0.8912806143330635,1.3732114764907994
1.521411126519234,10.474786600106473
0.6976147303799314,3.7395428436755376
0.7394232945999444,7.082080219428136
0.8028824763647372,5.3322512980494485
1.1656209904815797,8.75450393654711
0.6162805972566414,4.613243693511051
0.12022494062608523,13.051152262353337
1.2925342409252008,1.5666180726685188
0.7589462302447972,15.278926267968332
0.7240990055434321,2.887689798190712
1.2608833298500077,7.639988422351441
0.33227754399336157,10.457277060374816
0.0759245514212174,8.063877207378665
0.5366482804142994,15.564634654414702
0.585105265477936,7.639999678344644
0.7903331004000888,1.532662624751512
0.7098459660593225,17.08222238845083
1.1910266930219824,2.9048888777767217
0.3053069449950255,13.909184647611958
0.8790349101500003,12.36110960472828
1.5513651695038164,5.349856583448455
0.1210068702156637,1.7961359883099792
1.7074091037356107,14.426049665561186
0.8587432961483196,4.722183948086317
0.1635375125459299,13.103023880097156
0.5385439881318829,12.361115316042673
1.4944611228367695,10.208954455539935
0.939064977364967,9.953366789245631
1.5301674639485334,2.9188623924665125
0.4873884438607224,8.923813557400978
0.16627573703818785,2.752990546199609
1.4723413843635582,11.11735598372184
1.7119255989898734,15.278936123611139
0.31638135749064783,15.278936123611139
1.4498103136155647,6.5254917926934635
0.95504409111092,17.661596969266373
0.15417097251045095,9.06999551373739
0.5067954790512914,4.489669757928316
1.074860658272971,15.278934115385853
1.0893504981958948,18.196750900583698
0.7764169690307191,6.073321809691236
0.49472083040652215,2.4931464094752878
1.216370250586386,4.033380454528817
1.036773359597692,12.361058726357792
1.1750097502510994,1.9048632604892601
0.736328031500846,13.536670116157959
0.7234246830404238,16.85812905591665
1.3196486088514245,12.361128030701135
0.2296960587087943,3.6106853439243967
1.1117665379228303,4.722162485942949
0.09925714810424477,2.7877427699386215
0.09829589041721373,4.722184156721916
0.5084736542587595,12.361100427634002
1.2831583785193426,2.926021793314721
0.6341773952866585,3.4462610318940237
0.7317935311879985,15.224982761480227
0.5470038512790071,15.278936123611139
0.48770927773211803,14.348302835417062
0.2651973395943707,10.056325417476417
1.5734072353490096,4.722170555794652
0.597870974016098,9.33461789220373
0.7776261287013919,4.576980711854433
0.12989027667132919,9.304205763363475
0.697957081139486,12.34456473936594
0.9899294116204187,4.722171419477552
1.2496384502505398,13.880979862537817
1.5831067268627776,15.278936123611139
0.0785976746904458,14.609246069800633
0.49439590442098974,5.85672692498746
